lead_time,adults,children,average_daily_rate,total_of_special_requests,stays_in_weekend_nights,stays_in_week_nights,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,required_car_parking_spaces
216,1,0.0,109.8,1,0,5,0,0,0,0,0
192,3,0.0,166.5,1,2,7,0,0,0,0,0
294,2,0.0,99.0,1,2,7,0,0,0,0,0
42,2,0.0,99.0,1,2,7,0,0,0,0,0
18,2,0.0,276.9,0,2,8,0,0,0,0,0
19,1,0.0,277.15,0,3,10,0,0,0,0,0
303,2,1.0,129.6,1,1,5,0,0,0,0,0
303,2,1.0,129.6,1,1,5,0,0,0,0,0
19,1,0.0,120.0,0,0,1,0,0,0,0,0
15,1,0.0,170.0,1,0,2,0,0,0,0,0
55,2,0.0,140.0,1,0,2,0,0,3,0,0
32,2,0.0,160.0,0,0,2,0,0,0,0,0
32,2,0.0,140.0,1,0,2,0,0,0,0,0
105,2,0.0,126.0,0,0,2,0,0,0,0,0
161,3,0.0,163.8,2,0,2,0,0,0,0,0
51,2,0.0,140.0,1,0,3,0,0,0,0,0
2,1,0.0,185.0,0,0,1,0,0,0,0,0
44,2,0.0,126.0,0,0,2,0,0,0,0,0
139,3,0.0,196.2,2,0,3,0,0,0,0,0
30,2,0.0,206.67,1,0,3,0,0,0,0,0
123,3,0.0,178.0,0,0,3,0,0,2,0,0
126,2,0.0,126.0,1,0,3,0,0,0,0,0
77,2,0.0,170.0,1,0,3,0,0,0,0,0
139,2,1.0,177.75,0,0,3,0,0,0,0,0
249,2,0.0,109.8,1,0,4,0,0,0,0,0
212,2,0.0,120.0,0,0,4,0,0,0,59,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
163,2,0.0,130.5,0,0,4,0,0,0,0,0
41,2,0.0,140.0,2,0,4,0,0,1,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
18,2,0.0,160.0,1,0,3,0,0,0,0,0
105,2,1.0,162.0,0,0,3,0,0,0,0,0
162,2,0.0,130.5,0,0,3,0,0,0,0,0
140,3,0.0,162.0,1,0,3,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
212,1,0.0,110.0,0,0,4,0,0,0,59,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
51,2,0.0,135.0,1,0,4,0,0,0,0,0
94,2,0.0,148.5,1,0,4,0,0,1,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
40,2,2.0,250.0,1,0,4,0,0,0,0,0
51,2,0.0,135.0,1,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
115,2,0.0,93.6,0,0,4,0,0,0,0,0
94,1,0.0,130.5,0,0,4,0,0,1,0,0
127,2,0.0,99.0,0,0,4,0,0,0,0,0
249,2,0.0,149.4,1,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
153,1,0.0,110.0,0,0,4,0,0,0,0,0
270,2,0.0,105.0,0,2,4,0,0,1,0,0
98,2,0.0,89.1,0,2,5,0,0,0,0,0
164,2,2.0,246.38,0,2,6,0,0,2,0,0
13,2,0.0,95.0,2,0,1,0,0,0,0,0
34,1,0.0,89.0,0,0,1,0,0,0,0,0
295,2,0.0,108.0,2,0,2,0,0,0,0,0
6,1,0.0,95.0,0,0,2,0,0,3,0,0
3,1,0.0,95.0,0,0,2,0,0,0,0,0
51,2,0.0,126.0,0,0,2,0,0,0,0,0
139,3,0.0,162.0,0,0,3,0,0,0,0,0
135,2,0.0,99.0,0,0,3,0,0,0,0,0
38,3,0.0,230.0,0,0,3,0,0,0,0,0
15,2,0.0,160.0,1,0,3,0,0,0,0,0
101,3,0.0,245.5,0,0,3,0,0,1,0,0
116,2,1.0,186.3,1,0,3,0,0,0,0,0
118,2,0.0,117.0,0,0,3,0,0,0,0,0
132,2,0.0,117.0,0,0,3,0,0,0,0,0
186,2,0.0,166.5,1,0,3,0,0,0,0,0
139,2,0.0,126.0,1,0,3,0,0,0,0,0
38,3,0.0,267.0,0,0,3,0,0,0,0,0
41,2,0.0,170.0,0,0,3,0,0,0,0,0
117,2,0.0,117.0,0,0,3,0,0,0,0,0
97,3,0.0,183.0,0,0,3,0,0,0,0,0
119,2,0.0,99.0,0,0,3,0,0,0,0,0
228,3,0.0,166.5,2,1,3,0,0,0,0,0
52,2,0.0,130.0,1,1,3,0,0,0,0,0
195,2,0.0,99.0,0,1,3,0,0,0,0,0
228,3,0.0,166.5,2,1,3,0,0,0,0,0
17,2,0.0,160.0,1,1,3,0,0,0,0,0
228,3,0.0,166.5,2,1,3,0,0,0,0,0
231,2,0.0,130.5,2,1,3,0,0,0,0,0
127,1,0.0,108.0,0,1,3,0,0,0,0,0
207,2,0.0,99.0,0,1,3,0,0,0,0,0
93,2,0.0,99.0,0,2,3,0,0,0,0,0
93,2,0.0,99.0,0,2,3,0,0,0,0,0
93,2,0.0,99.0,0,2,3,0,0,0,0,0
93,2,0.0,99.0,0,2,3,0,0,0,0,0
93,2,0.0,99.0,0,2,3,0,0,0,0,0
93,2,0.0,99.0,0,2,3,0,0,0,0,0
96,2,0.0,126.0,0,0,1,0,0,0,0,0
94,1,0.0,111.0,0,0,1,0,0,0,0,0
137,2,0.0,125.0,0,0,2,0,0,0,0,0
160,2,0.0,127.8,0,0,2,0,0,0,0,0
137,2,0.0,125.0,0,0,2,0,0,0,0,0
115,2,0.0,108.0,0,0,2,0,0,0,0,0
9,1,0.0,131.2,0,0,2,0,0,0,0,0
115,2,0.0,108.0,0,0,2,0,0,0,0,0
59,2,0.0,130.0,0,0,2,0,0,0,0,0
126,2,0.0,117.0,0,0,2,0,0,0,0,0
137,2,0.0,125.0,0,0,2,0,0,0,0,0
227,2,0.0,99.0,0,0,2,0,0,0,0,0
59,2,0.0,130.0,0,0,2,0,0,0,0,0
227,2,0.0,99.0,0,0,2,0,0,0,0,0
322,2,0.0,109.8,0,0,2,0,0,0,0,0
115,2,0.0,108.0,0,0,2,0,0,0,0,0
137,2,0.0,125.0,0,0,2,0,0,0,0,0
137,2,0.0,125.0,0,0,2,0,0,0,0,0
196,2,0.0,125.0,0,0,2,0,0,0,59,0
227,2,0.0,99.0,0,0,2,0,0,0,0,0
114,3,0.0,198.0,0,0,2,0,0,1,0,0
322,2,0.0,109.8,0,0,2,0,0,0,0,0
13,2,0.0,160.0,0,0,2,0,0,0,0,0
114,2,0.0,126.0,0,0,2,0,0,1,0,0
322,2,0.0,109.8,0,0,2,0,0,0,0,0
137,2,0.0,125.0,0,0,2,0,0,0,0,0
115,2,0.0,108.0,0,0,2,0,0,0,0,0
59,2,0.0,130.0,0,0,2,0,0,0,0,0
227,2,0.0,99.0,0,0,2,0,0,0,0,0
115,2,0.0,108.0,0,0,2,0,0,0,0,0
137,2,0.0,125.0,0,0,2,0,0,0,0,0
137,2,0.0,125.0,0,0,2,0,0,0,0,0
126,2,0.0,117.0,0,0,2,0,0,0,0,0
16,2,1.0,200.0,0,0,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
53,2,0.0,126.67,1,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
162,2,0.0,127.8,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
58,2,0.0,156.67,1,1,2,0,0,2,0,0
174,3,0.0,189.0,2,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
137,2,0.0,125.0,0,0,2,0,0,0,0,0
123,2,0.0,99.0,0,0,2,0,0,0,0,0
115,2,0.0,108.0,0,0,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
58,2,0.0,126.67,1,1,2,0,0,0,0,0
162,3,0.0,163.8,0,1,2,0,0,2,0,0
177,2,0.0,130.5,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
174,3,0.0,189.0,2,1,2,0,0,0,0,0
53,2,0.0,126.67,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
233,2,0.0,105.0,0,1,2,0,0,0,0,0
263,2,0.0,95.0,0,2,2,0,0,0,0,0
263,1,0.0,95.0,1,2,2,0,0,1,0,0
261,2,0.0,130.5,1,2,2,0,0,0,0,0
158,2,2.0,198.0,1,2,2,0,0,0,0,0
42,2,0.0,95.0,0,2,2,0,0,0,0,0
161,2,0.0,127.8,1,2,3,0,0,0,0,0
324,2,2.0,239.1,1,2,4,0,0,0,0,0
208,2,0.0,99.0,1,2,5,0,0,0,0,0
161,2,0.0,127.8,1,2,5,0,0,0,0,0
149,2,0.0,130.0,0,0,1,0,0,0,0,0
149,2,0.0,130.0,0,0,1,0,0,0,0,0
149,2,0.0,130.0,0,0,1,0,0,0,0,0
149,2,0.0,130.0,0,0,1,0,0,0,0,0
35,1,0.0,65.0,1,0,1,0,0,0,0,0
149,2,0.0,130.0,0,0,1,0,0,0,0,0
149,2,0.0,130.0,0,0,1,0,0,0,0,0
149,1,0.0,120.0,0,0,1,0,0,0,0,0
149,2,0.0,130.0,0,0,1,0,0,0,0,0
149,2,0.0,130.0,0,0,1,0,0,0,0,0
149,2,0.0,130.0,0,0,1,0,0,0,0,0
149,2,0.0,130.0,0,0,1,0,0,0,0,0
149,2,0.0,130.0,0,0,1,0,0,0,0,0
149,2,0.0,130.0,0,0,1,0,0,0,0,0
195,2,0.0,130.5,1,1,1,0,0,0,0,0
129,2,0.0,130.0,0,2,1,0,0,0,0,0
129,2,0.0,130.0,0,2,1,0,0,0,0,0
129,1,0.0,120.0,0,2,1,0,0,0,0,0
155,2,0.0,130.0,0,2,1,0,0,0,26,0
129,2,0.0,130.0,0,2,1,0,0,0,0,0
129,2,0.0,130.0,0,2,1,0,0,0,0,0
161,3,0.0,147.42,0,2,1,0,0,0,0,0
319,2,0.0,90.0,0,2,1,0,0,0,0,0
57,2,2.0,230.0,1,1,1,0,0,0,0,0
129,2,0.0,130.0,0,2,1,0,0,0,0,0
129,2,0.0,130.0,0,2,1,0,0,0,0,0
129,1,0.0,120.0,0,2,1,0,0,0,0,0
129,1,0.0,120.0,0,2,1,0,0,0,0,0
115,3,0.0,198.0,0,2,1,0,0,0,0,0
129,1,0.0,120.0,0,2,1,0,0,0,0,0
155,1,0.0,120.0,0,2,1,0,0,0,26,0
129,2,0.0,130.0,0,2,1,0,0,0,0,0
129,2,0.0,130.0,0,2,1,0,0,0,0,0
129,2,0.0,130.0,0,2,1,0,0,0,0,0
129,2,0.0,130.0,0,2,1,0,0,0,0,0
129,1,0.0,120.0,0,2,1,0,0,0,0,0
129,1,0.0,120.0,0,2,1,0,0,0,0,0
129,1,0.0,120.0,0,2,1,0,0,0,0,0
129,1,0.0,120.0,0,2,1,0,0,0,0,0
124,2,0.0,153.0,0,2,2,0,0,0,0,0
219,3,0.0,166.5,1,2,2,0,0,0,0,0
120,2,0.0,153.0,0,2,2,0,0,0,0,0
265,2,0.0,112.87,2,4,8,0,0,0,0,0
265,2,0.0,114.08,0,4,8,0,0,1,0,0
265,2,0.0,116.93,0,4,8,0,0,0,0,0
265,2,0.0,112.87,2,4,8,0,0,0,0,0
23,1,0.0,160.0,0,1,0,0,0,0,0,0
21,2,0.0,160.0,0,1,0,0,0,0,0,0
174,2,0.0,130.5,0,1,0,0,0,0,0,0
210,2,2.0,189.0,0,1,0,0,0,0,0,0
396,2,0.0,80.0,0,2,0,0,0,1,0,0
396,2,0.0,80.0,0,2,0,0,0,1,0,0
200,2,0.0,99.0,1,2,0,0,0,0,0,0
396,2,0.0,80.0,0,2,0,0,0,1,0,0
396,2,0.0,122.4,1,2,0,0,0,0,0,0
396,2,0.0,80.0,0,2,0,0,0,1,0,0
396,2,0.0,80.0,0,2,0,0,0,1,0,0
396,2,0.0,80.0,0,2,0,0,0,1,0,0
396,2,0.0,80.0,0,2,0,0,0,1,0,0
109,2,3.0,255.0,3,2,1,0,0,0,0,0
196,1,0.0,117.0,2,2,1,0,0,0,0,0
172,2,0.0,126.0,0,4,7,0,0,0,0,0
350,2,0.0,99.0,0,1,0,0,0,0,0,0
97,2,2.0,230.0,0,1,0,0,0,0,0,0
64,3,0.0,265.0,0,1,0,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
260,2,0.0,164.7,0,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
350,2,0.0,99.0,0,1,0,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
199,2,2.0,189.0,0,1,1,0,0,1,0,0
198,2,0.0,117.0,1,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
272,2,0.0,115.0,0,1,1,0,0,0,59,0
168,2,1.0,135.0,1,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
70,2,0.0,89.1,0,1,1,0,0,0,0,0
27,2,0.0,159.5,1,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
213,2,0.0,115.0,0,1,1,0,0,0,0,0
145,3,0.0,189.0,0,1,2,0,0,0,0,0
24,2,0.0,100.0,0,1,2,0,0,0,0,0
127,1,0.0,108.0,0,1,2,0,0,0,0,0
29,2,2.0,226.84,1,1,2,0,0,0,0,0
177,3,0.0,153.0,2,1,2,0,0,0,0,0
281,2,0.0,117.0,1,1,2,0,0,0,0,0
129,1,1.0,99.0,1,1,2,0,0,1,0,0
177,2,0.0,220.5,2,1,2,0,0,0,0,0
137,2,0.0,153.0,0,1,3,0,0,0,0,0
105,2,0.0,126.0,0,1,3,0,0,0,0,0
98,2,0.0,108.0,1,1,3,0,0,0,0,0
161,2,0.0,126.13,2,1,3,0,0,0,0,0
99,2,0.0,126.0,0,1,3,0,0,0,0,0
159,2,2.0,252.0,0,1,3,0,0,0,0,0
152,2,0.0,126.0,0,1,3,0,0,0,0,0
131,1,0.0,108.0,0,1,3,0,0,0,0,0
100,2,0.0,108.0,0,1,3,0,0,0,0,0
145,3,0.0,162.0,0,1,4,0,0,0,0,0
203,2,0.0,96.17,1,2,5,0,0,0,0,0
175,2,0.0,96.17,0,2,5,0,0,0,0,0
154,2,0.0,123.17,0,2,5,0,0,0,0,0
31,2,2.0,273.7,0,3,7,0,0,0,0,0
25,2,0.0,100.0,0,0,1,0,0,0,0,0
42,2,1.0,129.0,1,0,1,0,0,0,0,0
25,2,0.0,100.0,0,0,1,0,0,0,0,0
25,2,0.0,100.0,0,0,1,0,0,0,0,0
25,2,0.0,100.0,0,0,1,0,0,0,0,0
146,3,0.0,117.0,0,0,1,0,0,0,0,0
25,2,0.0,100.0,0,0,1,0,0,0,0,0
146,2,0.0,162.0,0,0,1,0,0,0,0,0
25,2,0.0,100.0,0,0,1,0,0,0,0,0
246,2,0.0,117.0,1,0,1,0,0,0,0,0
34,3,0.0,189.0,1,0,1,0,0,0,0,0
30,2,0.0,113.5,1,0,2,0,0,0,0,0
28,2,0.0,129.5,1,0,2,0,0,0,0,0
74,2,0.0,108.0,1,0,2,0,0,0,0,0
83,3,0.0,190.0,1,0,2,0,0,0,0,0
51,2,0.0,110.0,1,0,2,0,0,0,0,0
25,2,0.0,140.0,0,0,2,0,0,0,0,0
145,2,0.0,126.0,0,0,3,0,0,0,0,0
167,2,0.0,99.0,1,0,3,0,0,0,0,0
144,2,0.0,153.0,0,0,3,0,0,0,0,0
172,2,0.0,99.0,2,0,3,0,0,0,0,0
57,2,0.0,120.0,1,0,3,0,0,0,0,0
138,2,0.0,117.0,0,0,3,0,0,0,0,0
172,2,0.0,99.0,2,0,3,0,0,0,0,0
74,2,0.0,120.0,1,0,3,0,0,0,0,0
26,2,0.0,126.33,1,0,3,0,0,0,0,0
51,2,0.0,133.33,1,0,3,0,0,0,0,0
45,2,0.0,140.0,1,0,3,0,0,0,0,0
224,2,0.0,117.0,2,0,3,0,0,0,0,0
27,2,0.0,126.33,0,0,3,0,0,0,0,0
349,3,0.0,142.2,0,0,3,0,0,0,0,0
138,2,0.0,117.0,0,0,3,0,0,0,0,0
74,2,0.0,112.0,0,0,3,0,0,0,0,0
35,1,0.0,123.0,2,0,3,0,0,0,0,0
125,2,0.0,75.24,0,0,3,0,0,0,0,0
8,2,0.0,146.67,1,0,3,0,0,0,0,0
84,2,0.0,120.0,1,0,3,0,0,0,0,0
39,2,0.0,123.0,1,0,3,0,0,0,0,0
5,2,1.0,186.67,0,0,3,0,0,0,0,0
138,2,0.0,117.0,0,0,3,0,0,0,0,0
68,2,0.0,120.0,0,0,3,0,0,0,0,0
59,2,0.0,120.0,1,0,4,0,0,0,0,0
168,1,0.0,83.16,0,0,4,0,0,0,0,0
59,2,0.0,120.0,1,0,4,0,0,0,0,0
68,2,0.0,96.0,1,0,4,0,0,0,0,0
51,2,0.0,135.0,1,0,4,0,0,0,0,0
141,2,0.0,99.0,0,0,4,0,0,0,0,0
137,2,0.0,99.0,0,0,4,0,0,0,0,0
137,2,0.0,99.0,3,0,4,0,0,0,0,0
131,2,0.0,97.02,1,0,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
214,1,0.0,130.0,0,2,5,0,0,0,73,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
141,1,0.0,130.0,0,2,5,0,0,0,0,0
142,2,0.0,125.0,0,0,1,0,0,0,0,0
26,2,0.0,100.0,0,0,1,0,0,0,0,0
9,2,0.0,100.0,0,0,1,0,0,0,0,0
142,2,0.0,125.0,0,0,1,0,0,0,0,0
142,2,0.0,125.0,0,0,1,0,0,0,0,0
26,2,0.0,100.0,0,0,1,0,0,0,0,0
26,2,0.0,100.0,0,0,1,0,0,0,0,0
142,2,0.0,125.0,0,0,1,0,0,0,0,0
0,1,0.0,95.0,0,0,1,0,0,0,0,0
142,2,0.0,125.0,0,0,1,0,0,0,0,0
26,2,0.0,100.0,0,0,1,0,0,0,0,0
142,2,0.0,125.0,0,0,1,0,0,0,0,0
26,2,0.0,100.0,0,0,1,0,0,0,0,0
14,2,0.0,118.2,0,0,1,0,0,0,0,0
201,2,0.0,125.0,0,0,1,0,0,0,59,0
26,2,0.0,100.0,0,0,1,0,0,0,0,0
26,2,0.0,100.0,0,0,1,0,0,0,0,0
142,2,0.0,125.0,0,0,1,0,0,0,0,0
142,2,0.0,125.0,0,0,1,0,0,0,0,0
142,2,0.0,125.0,0,0,1,0,0,0,0,0
52,1,0.0,120.0,1,0,2,0,0,0,0,0
52,1,0.0,120.0,1,0,2,0,0,0,0,0
52,1,0.0,120.0,1,0,2,0,0,0,0,0
170,2,0.0,117.0,0,0,2,0,0,0,0,0
49,1,0.0,83.6,1,0,2,0,0,0,0,0
52,1,0.0,120.0,1,0,2,0,0,0,0,0
52,1,0.0,120.0,1,0,2,0,0,0,0,0
63,1,0.0,120.0,1,0,2,0,0,0,0,0
99,2,1.0,144.0,0,0,2,0,0,0,0,0
52,1,0.0,120.0,1,0,2,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
272,3,0.0,149.4,1,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
256,2,0.0,121.33,2,0,3,0,0,2,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
178,2,0.0,117.0,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
32,3,0.0,216.67,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
104,2,0.0,108.0,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
21,3,0.0,230.0,1,0,3,0,0,2,0,0
84,2,0.0,120.0,1,0,3,0,0,0,0,0
250,2,1.0,135.0,2,0,3,0,0,2,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
368,1,0.0,80.0,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
142,2,1.0,135.0,0,0,3,0,0,0,0,0
309,2,1.0,129.6,1,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
368,2,0.0,90.0,0,0,3,0,0,0,0,0
272,2,0.0,117.0,1,0,3,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
62,2,0.0,150.0,1,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
286,2,0.0,110.0,0,0,4,0,0,0,71,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
91,2,0.0,120.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
103,2,0.0,126.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
215,2,0.0,110.0,0,0,4,0,0,0,0,0
15,2,0.0,144.0,0,0,4,0,0,0,0,0
111,2,2.0,230.0,0,0,1,0,0,0,0,0
107,1,1.0,121.5,0,0,1,0,0,2,0,0
120,3,0.0,171.0,0,0,1,0,0,3,0,0
106,1,0.0,121.5,1,0,1,0,0,1,0,0
107,3,0.0,171.0,0,0,1,0,0,0,0,0
